muni_join,uf_join,id_municipio,manual,atencao,existia_1991,existia_2000,existia_2010
ivinhema,MS,5004700,FALSE,FALSE,1,1,1
japora,MS,5004809,FALSE,FALSE,0,1,1
jaraguari,MS,5004908,FALSE,FALSE,1,1,1
jardim,MS,5005004,FALSE,FALSE,1,1,1
jatei,MS,5005103,FALSE,FALSE,1,1,1
juti,MS,5005152,FALSE,FALSE,1,1,1
ladario,MS,5005202,FALSE,FALSE,1,1,1
laguna carapa,MS,5005251,FALSE,FALSE,0,1,1
maracaju,MS,5005400,FALSE,FALSE,1,1,1
miranda,MS,5005608,FALSE,FALSE,1,1,1
mundo novo,MS,5005681,FALSE,FALSE,1,1,1
navirai,MS,5005707,FALSE,FALSE,1,1,1
nioaque,MS,5005806,FALSE,FALSE,1,1,1
nova alvorada do sul,MS,5006002,FALSE,FALSE,0,1,1
nova andradina,MS,5006200,FALSE,FALSE,1,1,1
novo horizonte do sul,MS,5006259,FALSE,FALSE,0,1,1
paraiso das aguas,MS,5006275,FALSE,FALSE,0,0,0
paranaiba,MS,5006309,FALSE,FALSE,1,1,1
paranhos,MS,5006358,FALSE,FALSE,1,1,1
pedro gomes,MS,5006408,FALSE,FALSE,1,1,1
ponta pora,MS,5006606,FALSE,FALSE,1,1,1
porto murtinho,MS,5006903,FALSE,FALSE,1,1,1
ribas do rio pardo,MS,5007109,FALSE,FALSE,1,1,1
rio brilhante,MS,5007208,FALSE,FALSE,1,1,1
rio negro,MS,5007307,FALSE,FALSE,1,1,1
rio verde de mato grosso,MS,5007406,FALSE,FALSE,1,1,1
rochedo,MS,5007505,FALSE,FALSE,1,1,1
santa rita do pardo,MS,5007554,FALSE,FALSE,1,1,1
sao gabriel do oeste,MS,5007695,FALSE,FALSE,1,1,1
sete quedas,MS,5007703,FALSE,FALSE,1,1,1
selviria,MS,5007802,FALSE,FALSE,1,1,1
sidrolandia,MS,5007901,FALSE,FALSE,1,1,1
sonora,MS,5007935,FALSE,FALSE,1,1,1
tacuru,MS,5007950,FALSE,FALSE,1,1,1
taquarussu,MS,5007976,FALSE,FALSE,1,1,1
terenos,MS,5008008,FALSE,FALSE,1,1,1
tres lagoas,MS,5008305,FALSE,FALSE,1,1,1
vicentina,MS,5008404,FALSE,FALSE,1,1,1
acorizal,MT,5100102,FALSE,FALSE,1,1,1
agua boa,MT,5100201,FALSE,FALSE,1,1,1
alta floresta,MT,5100250,FALSE,FALSE,1,1,1
alto araguaia,MT,5100300,FALSE,FALSE,1,1,1
alto boa vista,MT,5100359,FALSE,FALSE,0,1,1
alto garcas,MT,5100409,FALSE,FALSE,1,1,1
alto paraguai,MT,5100508,FALSE,FALSE,1,1,1
alto taquari,MT,5100607,FALSE,FALSE,1,1,1
apiacas,MT,5100805,FALSE,FALSE,1,1,1
araguaiana,MT,5101001,FALSE,FALSE,1,1,1
araguainha,MT,5101209,FALSE,FALSE,1,1,1
araputanga,MT,5101258,FALSE,FALSE,1,1,1
arenapolis,MT,5101308,FALSE,FALSE,1,1,1
aripuana,MT,5101407,FALSE,FALSE,1,1,1
barao de melgaco,MT,5101605,FALSE,FALSE,1,1,1
barra do bugres,MT,5101704,FALSE,FALSE,1,1,1
barra do garcas,MT,5101803,FALSE,FALSE,1,1,1
bom jesus do araguaia,MT,5101852,FALSE,FALSE,0,0,1
brasnorte,MT,5101902,FALSE,FALSE,1,1,1
caceres,MT,5102504,FALSE,FALSE,1,1,1
campinapolis,MT,5102603,FALSE,FALSE,1,1,1
campo novo do parecis,MT,5102637,FALSE,FALSE,1,1,1
campo verde,MT,5102678,FALSE,FALSE,1,1,1
campos de julio,MT,5102686,FALSE,FALSE,0,1,1
canabrava do norte,MT,5102694,FALSE,FALSE,0,1,1
canarana,MT,5102702,FALSE,FALSE,1,1,1
carlinda,MT,5102793,FALSE,FALSE,0,1,1
castanheira,MT,5102850,FALSE,FALSE,1,1,1
chapada dos guimaraes,MT,5103007,FALSE,FALSE,1,1,1
claudia,MT,5103056,FALSE,FALSE,1,1,1
cocalinho,MT,5103106,FALSE,FALSE,1,1,1
colider,MT,5103205,FALSE,FALSE,1,1,1
colniza,MT,5103254,FALSE,FALSE,0,0,1
comodoro,MT,5103304,FALSE,FALSE,1,1,1
confresa,MT,5103353,FALSE,FALSE,0,1,1
conquista doeste,MT,5103361,FALSE,FALSE,0,0,1
cotriguacu,MT,5103379,FALSE,FALSE,0,1,1
cuiaba,MT,5103403,FALSE,FALSE,1,1,1
curvelandia,MT,5103437,FALSE,FALSE,0,0,1
denise,MT,5103452,FALSE,FALSE,1,1,1
diamantino,MT,5103502,FALSE,FALSE,1,1,1
dom aquino,MT,5103601,FALSE,FALSE,1,1,1
feliz natal,MT,5103700,FALSE,FALSE,0,1,1
figueiropolis doeste,MT,5103809,FALSE,FALSE,1,1,1
gaucha do norte,MT,5103858,FALSE,FALSE,0,1,1
general carneiro,MT,5103908,FALSE,FALSE,1,1,1
gloria doeste,MT,5103957,FALSE,FALSE,0,1,1
guaranta do norte,MT,5104104,FALSE,FALSE,1,1,1
guiratinga,MT,5104203,FALSE,FALSE,1,1,1
indiavai,MT,5104500,FALSE,FALSE,1,1,1
ipiranga do norte,MT,5104526,FALSE,FALSE,0,0,1
itanhanga,MT,5104542,FALSE,FALSE,0,0,1
itauba,MT,5104559,FALSE,FALSE,1,1,1
itiquira,MT,5104609,FALSE,FALSE,1,1,1
jaciara,MT,5104807,FALSE,FALSE,1,1,1
jangada,MT,5104906,FALSE,FALSE,1,1,1
jauru,MT,5105002,FALSE,FALSE,1,1,1
juara,MT,5105101,FALSE,FALSE,1,1,1
juina,MT,5105150,FALSE,FALSE,1,1,1
juruena,MT,5105176,FALSE,FALSE,1,1,1
juscimeira,MT,5105200,FALSE,FALSE,1,1,1
lambari doeste,MT,5105234,FALSE,FALSE,0,1,1
lucas do rio verde,MT,5105259,FALSE,FALSE,1,1,1
luciara,MT,5105309,FALSE,FALSE,1,1,1
vila bela da santissima trindade,MT,5105507,FALSE,FALSE,1,1,1
marcelandia,MT,5105580,FALSE,FALSE,1,1,1
matupa,MT,5105606,FALSE,FALSE,1,1,1
mirassol doeste,MT,5105622,FALSE,FALSE,1,1,1
nobres,MT,5105903,FALSE,FALSE,1,1,1
nortelandia,MT,5106000,FALSE,FALSE,1,1,1
nossa senhora do livramento,MT,5106109,FALSE,FALSE,1,1,1
nova bandeirantes,MT,5106158,FALSE,FALSE,0,1,1
nova nazare,MT,5106174,FALSE,FALSE,0,0,1
nova lacerda,MT,5106182,FALSE,FALSE,0,1,1
nova santa helena,MT,5106190,FALSE,FALSE,0,0,1
nova brasilandia,MT,5106208,FALSE,FALSE,1,1,1
nova canaa do norte,MT,5106216,FALSE,FALSE,1,1,1
nova mutum,MT,5106224,FALSE,FALSE,1,1,1
nova olimpia,MT,5106232,FALSE,FALSE,1,1,1
nova ubirata,MT,5106240,FALSE,FALSE,0,1,1
nova xavantina,MT,5106257,FALSE,FALSE,1,1,1
novo mundo,MT,5106265,FALSE,FALSE,0,1,1
novo horizonte do norte,MT,5106273,FALSE,FALSE,1,1,1
novo sao joaquim,MT,5106281,FALSE,FALSE,1,1,1
paranaita,MT,5106299,FALSE,FALSE,1,1,1
paranatinga,MT,5106307,FALSE,FALSE,1,1,1
novo santo antonio,MT,5106315,FALSE,FALSE,0,0,1
pedra preta,MT,5106372,FALSE,FALSE,1,1,1
peixoto de azevedo,MT,5106422,FALSE,FALSE,1,1,1
planalto da serra,MT,5106455,FALSE,FALSE,0,1,1
pocone,MT,5106505,FALSE,FALSE,1,1,1
pontal do araguaia,MT,5106653,FALSE,FALSE,0,1,1
ponte branca,MT,5106703,FALSE,FALSE,1,1,1
pontes e lacerda,MT,5106752,FALSE,FALSE,1,1,1
porto alegre do norte,MT,5106778,FALSE,FALSE,1,1,1
porto dos gauchos,MT,5106802,FALSE,FALSE,1,1,1
porto esperidiao,MT,5106828,FALSE,FALSE,1,1,1
porto estrela,MT,5106851,FALSE,FALSE,0,1,1
poxoreu,MT,5107008,FALSE,FALSE,1,1,1
primavera do leste,MT,5107040,FALSE,FALSE,1,1,1
querencia,MT,5107065,FALSE,FALSE,0,1,1
sao jose dos quatro marcos,MT,5107107,FALSE,FALSE,1,1,1
reserva do cabacal,MT,5107156,FALSE,FALSE,1,1,1
ribeirao cascalheira,MT,5107180,FALSE,FALSE,1,1,1
ribeiraozinho,MT,5107198,FALSE,FALSE,0,1,1
rio branco,MT,5107206,FALSE,FALSE,1,1,1
santa carmem,MT,5107248,FALSE,FALSE,0,1,1
santo afonso,MT,5107263,FALSE,FALSE,0,1,1
sao jose do povo,MT,5107297,FALSE,FALSE,0,1,1
sao jose do rio claro,MT,5107305,FALSE,FALSE,1,1,1
sao jose do xingu,MT,5107354,FALSE,FALSE,0,1,1
sao pedro da cipa,MT,5107404,FALSE,FALSE,0,1,1
rondolandia,MT,5107578,FALSE,FALSE,0,0,1
rondonopolis,MT,5107602,FALSE,FALSE,1,1,1
rosario oeste,MT,5107701,FALSE,FALSE,1,1,1
santa cruz do xingu,MT,5107743,FALSE,FALSE,0,0,1
salto do ceu,MT,5107750,FALSE,FALSE,1,1,1
santa rita do trivelato,MT,5107768,FALSE,FALSE,0,0,1
santa terezinha,MT,5107776,FALSE,FALSE,1,1,1
santo antonio do leste,MT,5107792,FALSE,FALSE,0,0,1
santo antonio do leverger,MT,5107800,FALSE,FALSE,1,1,1
sao felix do araguaia,MT,5107859,FALSE,FALSE,1,1,1
sapezal,MT,5107875,FALSE,FALSE,0,1,1
serra nova dourada,MT,5107883,FALSE,FALSE,0,0,1
sinop,MT,5107909,FALSE,FALSE,1,1,1
sorriso,MT,5107925,FALSE,FALSE,1,1,1
tabapora,MT,5107941,FALSE,FALSE,0,1,1
tangara da serra,MT,5107958,FALSE,FALSE,1,1,1
tapurah,MT,5108006,FALSE,FALSE,1,1,1
terra nova do norte,MT,5108055,FALSE,FALSE,1,1,1
tesouro,MT,5108105,FALSE,FALSE,1,1,1
torixoreu,MT,5108204,FALSE,FALSE,1,1,1
uniao do sul,MT,5108303,FALSE,FALSE,0,1,1
vale de sao domingos,MT,5108352,FALSE,FALSE,0,0,1
varzea grande,MT,5108402,FALSE,FALSE,1,1,1
vera,MT,5108501,FALSE,FALSE,1,1,1
vila rica,MT,5108600,FALSE,FALSE,1,1,1
nova guarita,MT,5108808,FALSE,FALSE,0,1,1
nova marilandia,MT,5108857,FALSE,FALSE,0,1,1
nova maringa,MT,5108907,FALSE,FALSE,0,1,1
nova monte verde,MT,5108956,FALSE,FALSE,0,1,1
abadia de goias,GO,5200050,FALSE,FALSE,0,1,1
abadiania,GO,5200100,FALSE,FALSE,1,1,1
acreuna,GO,5200134,FALSE,FALSE,1,1,1
adelandia,GO,5200159,FALSE,FALSE,1,1,1
agua fria de goias,GO,5200175,FALSE,FALSE,1,1,1
agua limpa,GO,5200209,FALSE,FALSE,1,1,1
aguas lindas de goias,GO,5200258,FALSE,FALSE,0,1,1
alexania,GO,5200308,FALSE,FALSE,1,1,1
aloandia,GO,5200506,FALSE,FALSE,1,1,1
alto horizonte,GO,5200555,FALSE,FALSE,0,1,1
alto paraiso de goias,GO,5200605,FALSE,FALSE,1,1,1
alvorada do norte,GO,5200803,FALSE,FALSE,1,1,1
amaralina,GO,5200829,FALSE,FALSE,0,1,1
americano do brasil,GO,5200852,FALSE,FALSE,1,1,1
amorinopolis,GO,5200902,FALSE,FALSE,1,1,1
anapolis,GO,5201108,FALSE,FALSE,1,1,1
anhanguera,GO,5201207,FALSE,FALSE,1,1,1
anicuns,GO,5201306,FALSE,FALSE,1,1,1
aparecida de goiania,GO,5201405,FALSE,FALSE,1,1,1
aparecida do rio doce,GO,5201454,FALSE,FALSE,0,1,1
apore,GO,5201504,FALSE,FALSE,1,1,1
aracu,GO,5201603,FALSE,FALSE,1,1,1
aragarcas,GO,5201702,FALSE,FALSE,1,1,1
aragoiania,GO,5201801,FALSE,FALSE,1,1,1
araguapaz,GO,5202155,FALSE,FALSE,1,1,1
arenopolis,GO,5202353,FALSE,FALSE,1,1,1
aruana,GO,5202502,FALSE,FALSE,1,1,1
aurilandia,GO,5202601,FALSE,FALSE,1,1,1
avelinopolis,GO,5202809,FALSE,FALSE,1,1,1
baliza,GO,5203104,FALSE,FALSE,1,1,1
barro alto,GO,5203203,FALSE,FALSE,1,1,1
bela vista de goias,GO,5203302,FALSE,FALSE,1,1,1
bom jardim de goias,GO,5203401,FALSE,FALSE,1,1,1
bom jesus de goias,GO,5203500,FALSE,FALSE,1,1,1
bonfinopolis,GO,5203559,FALSE,FALSE,1,1,1
bonopolis,GO,5203575,FALSE,FALSE,0,1,1
brazabrantes,GO,5203609,FALSE,FALSE,1,1,1
britania,GO,5203807,FALSE,FALSE,1,1,1
buriti alegre,GO,5203906,FALSE,FALSE,1,1,1
buriti de goias,GO,5203939,FALSE,FALSE,0,1,1
buritinopolis,GO,5203962,FALSE,FALSE,0,1,1
cabeceiras,GO,5204003,FALSE,FALSE,1,1,1
cachoeira alta,GO,5204102,FALSE,FALSE,1,1,1
cachoeira de goias,GO,5204201,FALSE,FALSE,1,1,1
cachoeira dourada,GO,5204250,FALSE,FALSE,1,1,1
cacu,GO,5204300,FALSE,FALSE,1,1,1
caiaponia,GO,5204409,FALSE,FALSE,1,1,1
caldas novas,GO,5204508,FALSE,FALSE,1,1,1
caldazinha,GO,5204557,FALSE,FALSE,0,1,1
campestre de goias,GO,5204607,FALSE,FALSE,1,1,1
campinacu,GO,5204656,FALSE,FALSE,1,1,1
campinorte,GO,5204706,FALSE,FALSE,1,1,1
campo alegre de goias,GO,5204805,FALSE,FALSE,1,1,1
campo limpo de goias,GO,5204854,FALSE,FALSE,0,0,1
campos belos,GO,5204904,FALSE,FALSE,1,1,1
campos verdes,GO,5204953,FALSE,FALSE,1,1,1
carmo do rio verde,GO,5205000,FALSE,FALSE,1,1,1
castelandia,GO,5205059,FALSE,FALSE,0,1,1
catalao,GO,5205109,FALSE,FALSE,1,1,1
caturai,GO,5205208,FALSE,FALSE,1,1,1
cavalcante,GO,5205307,FALSE,FALSE,1,1,1
ceres,GO,5205406,FALSE,FALSE,1,1,1
cezarina,GO,5205455,FALSE,FALSE,1,1,1
chapadao do ceu,GO,5205471,FALSE,FALSE,0,1,1
cidade ocidental,GO,5205497,FALSE,FALSE,0,1,1
cocalzinho de goias,GO,5205513,FALSE,FALSE,0,1,1
colinas do sul,GO,5205521,FALSE,FALSE,1,1,1
corrego do ouro,GO,5205703,FALSE,FALSE,1,1,1
corumba de goias,GO,5205802,FALSE,FALSE,1,1,1
corumbaiba,GO,5205901,FALSE,FALSE,1,1,1
cristalina,GO,5206206,FALSE,FALSE,1,1,1
cristianopolis,GO,5206305,FALSE,FALSE,1,1,1
crixas,GO,5206404,FALSE,FALSE,1,1,1
crominia,GO,5206503,FALSE,FALSE,1,1,1
cumari,GO,5206602,FALSE,FALSE,1,1,1
damianopolis,GO,5206701,FALSE,FALSE,1,1,1
damolandia,GO,5206800,FALSE,FALSE,1,1,1
davinopolis,GO,5206909,FALSE,FALSE,1,1,1
diorama,GO,5207105,FALSE,FALSE,1,1,1
doverlandia,GO,5207253,FALSE,FALSE,1,1,1
edealina,GO,5207352,FALSE,FALSE,1,1,1
edeia,GO,5207402,FALSE,FALSE,1,1,1
estrela do norte,GO,5207501,FALSE,FALSE,1,1,1
faina,GO,5207535,FALSE,FALSE,1,1,1
fazenda nova,GO,5207600,FALSE,FALSE,1,1,1
firminopolis,GO,5207808,FALSE,FALSE,1,1,1
flores de goias,GO,5207907,FALSE,FALSE,1,1,1
formosa,GO,5208004,FALSE,FALSE,1,1,1
formoso,GO,5208103,FALSE,FALSE,1,1,1
gameleira de goias,GO,5208152,FALSE,FALSE,0,0,1
divinopolis de goias,GO,5208301,FALSE,FALSE,1,1,1
goianapolis,GO,5208400,FALSE,FALSE,1,1,1
goiandira,GO,5208509,FALSE,FALSE,1,1,1
goianesia,GO,5208608,FALSE,FALSE,1,1,1
goiania,GO,5208707,FALSE,FALSE,1,1,1
goianira,GO,5208806,FALSE,FALSE,1,1,1
goias,GO,5208905,FALSE,FALSE,1,1,1
goiatuba,GO,5209101,FALSE,FALSE,1,1,1
gouvelandia,GO,5209150,FALSE,FALSE,1,1,1
guapo,GO,5209200,FALSE,FALSE,1,1,1
guaraita,GO,5209291,FALSE,FALSE,0,1,1
guarani de goias,GO,5209408,FALSE,FALSE,1,1,1
guarinos,GO,5209457,FALSE,FALSE,1,1,1
heitorai,GO,5209606,FALSE,FALSE,1,1,1
hidrolandia,GO,5209705,FALSE,FALSE,1,1,1
hidrolina,GO,5209804,FALSE,FALSE,1,1,1
iaciara,GO,5209903,FALSE,FALSE,1,1,1
inaciolandia,GO,5209937,FALSE,FALSE,0,1,1
indiara,GO,5209952,FALSE,FALSE,1,1,1
inhumas,GO,5210000,FALSE,FALSE,1,1,1
ipameri,GO,5210109,FALSE,FALSE,1,1,1
ipiranga de goias,GO,5210158,FALSE,FALSE,0,0,1
ipora,GO,5210208,FALSE,FALSE,1,1,1
israelandia,GO,5210307,FALSE,FALSE,1,1,1
itaberai,GO,5210406,FALSE,FALSE,1,1,1
itaguari,GO,5210562,FALSE,FALSE,1,1,1
itaguaru,GO,5210604,FALSE,FALSE,1,1,1
itaja,GO,5210802,FALSE,FALSE,1,1,1
itapaci,GO,5210901,FALSE,FALSE,1,1,1
itapirapua,GO,5211008,FALSE,FALSE,1,1,1
itapuranga,GO,5211206,FALSE,FALSE,1,1,1
itaruma,GO,5211305,FALSE,FALSE,1,1,1
itaucu,GO,5211404,FALSE,FALSE,1,1,1
itumbiara,GO,5211503,FALSE,FALSE,1,1,1
ivolandia,GO,5211602,FALSE,FALSE,1,1,1
jandaia,GO,5211701,FALSE,FALSE,1,1,1
jaragua,GO,5211800,FALSE,FALSE,1,1,1
jatai,GO,5211909,FALSE,FALSE,1,1,1
jaupaci,GO,5212006,FALSE,FALSE,1,1,1
jesupolis,GO,5212055,FALSE,FALSE,0,1,1
joviania,GO,5212105,FALSE,FALSE,1,1,1
jussara,GO,5212204,FALSE,FALSE,1,1,1
lagoa santa,GO,5212253,FALSE,FALSE,0,0,1
leopoldo de bulhoes,GO,5212303,FALSE,FALSE,1,1,1
luziania,GO,5212501,FALSE,FALSE,1,1,1
mairipotaba,GO,5212600,FALSE,FALSE,1,1,1
mambai,GO,5212709,FALSE,FALSE,1,1,1
mara rosa,GO,5212808,FALSE,FALSE,1,1,1
marzagao,GO,5212907,FALSE,FALSE,1,1,1
matrincha,GO,5212956,FALSE,FALSE,1,1,1
maurilandia,GO,5213004,FALSE,FALSE,1,1,1
mimoso de goias,GO,5213053,FALSE,FALSE,1,1,1
minacu,GO,5213087,FALSE,FALSE,1,1,1
mineiros,GO,5213103,FALSE,FALSE,1,1,1
moipora,GO,5213400,FALSE,FALSE,1,1,1
monte alegre de goias,GO,5213509,FALSE,FALSE,1,1,1
montes claros de goias,GO,5213707,FALSE,FALSE,1,1,1
montividiu,GO,5213756,FALSE,FALSE,1,1,1
montividiu do norte,GO,5213772,FALSE,FALSE,0,1,1
morrinhos,GO,5213806,FALSE,FALSE,1,1,1
morro agudo de goias,GO,5213855,FALSE,FALSE,1,1,1
mossamedes,GO,5213905,FALSE,FALSE,1,1,1
mozarlandia,GO,5214002,FALSE,FALSE,1,1,1
mundo novo,GO,5214051,FALSE,FALSE,1,1,1
mutunopolis,GO,5214101,FALSE,FALSE,1,1,1
nazario,GO,5214408,FALSE,FALSE,1,1,1
neropolis,GO,5214507,FALSE,FALSE,1,1,1
niquelandia,GO,5214606,FALSE,FALSE,1,1,1
nova america,GO,5214705,FALSE,FALSE,1,1,1
nova aurora,GO,5214804,FALSE,FALSE,1,1,1
nova crixas,GO,5214838,FALSE,FALSE,1,1,1
nova gloria,GO,5214861,FALSE,FALSE,1,1,1
nova iguacu de goias,GO,5214879,FALSE,FALSE,0,1,1
nova roma,GO,5214903,FALSE,FALSE,1,1,1
nova veneza,GO,5215009,FALSE,FALSE,1,1,1
novo brasil,GO,5215207,FALSE,FALSE,1,1,1
novo gama,GO,5215231,FALSE,FALSE,0,1,1
novo planalto,GO,5215256,FALSE,FALSE,1,1,1
orizona,GO,5215306,FALSE,FALSE,1,1,1
ouro verde de goias,GO,5215405,FALSE,FALSE,1,1,1
ouvidor,GO,5215504,FALSE,FALSE,1,1,1
padre bernardo,GO,5215603,FALSE,FALSE,1,1,1
palestina de goias,GO,5215652,FALSE,FALSE,1,1,1
palmeiras de goias,GO,5215702,FALSE,FALSE,1,1,1
palmelo,GO,5215801,FALSE,FALSE,1,1,1
palminopolis,GO,5215900,FALSE,FALSE,1,1,1
panama,GO,5216007,FALSE,FALSE,1,1,1
paranaiguara,GO,5216304,FALSE,FALSE,1,1,1
parauna,GO,5216403,FALSE,FALSE,1,1,1
perolandia,GO,5216452,FALSE,FALSE,0,1,1
petrolina de goias,GO,5216809,FALSE,FALSE,1,1,1
pilar de goias,GO,5216908,FALSE,FALSE,1,1,1
piracanjuba,GO,5217104,FALSE,FALSE,1,1,1
piranhas,GO,5217203,FALSE,FALSE,1,1,1
pirenopolis,GO,5217302,FALSE,FALSE,1,1,1
pires do rio,GO,5217401,FALSE,FALSE,1,1,1
planaltina,GO,5217609,FALSE,FALSE,1,1,1
pontalina,GO,5217708,FALSE,FALSE,1,1,1
porangatu,GO,5218003,FALSE,FALSE,1,1,1
porteirao,GO,5218052,FALSE,FALSE,0,1,1
portelandia,GO,5218102,FALSE,FALSE,1,1,1
posse,GO,5218300,FALSE,FALSE,1,1,1
professor jamil,GO,5218391,FALSE,FALSE,0,1,1
quirinopolis,GO,5218508,FALSE,FALSE,1,1,1
rialma,GO,5218607,FALSE,FALSE,1,1,1
rianapolis,GO,5218706,FALSE,FALSE,1,1,1
rio quente,GO,5218789,FALSE,FALSE,1,1,1
rio verde,GO,5218805,FALSE,FALSE,1,1,1
rubiataba,GO,5218904,FALSE,FALSE,1,1,1
sanclerlandia,GO,5219001,FALSE,FALSE,1,1,1
santa barbara de goias,GO,5219100,FALSE,FALSE,1,1,1
santa cruz de goias,GO,5219209,FALSE,FALSE,1,1,1
santa fe de goias,GO,5219258,FALSE,FALSE,1,1,1
santa helena de goias,GO,5219308,FALSE,FALSE,1,1,1
santa isabel,GO,5219357,FALSE,FALSE,1,1,1
santa rita do araguaia,GO,5219407,FALSE,FALSE,1,1,1
santa rita do novo destino,GO,5219456,FALSE,FALSE,0,1,1
santa rosa de goias,GO,5219506,FALSE,FALSE,1,1,1
santa tereza de goias,GO,5219605,FALSE,FALSE,1,1,1
santa terezinha de goias,GO,5219704,FALSE,FALSE,1,1,1
santo antonio da barra,GO,5219712,FALSE,FALSE,0,1,1
santo antonio de goias,GO,5219738,FALSE,FALSE,0,1,1
santo antonio do descoberto,GO,5219753,FALSE,FALSE,1,1,1
sao domingos,GO,5219803,FALSE,FALSE,1,1,1
sao francisco de goias,GO,5219902,FALSE,FALSE,1,1,1
sao joao dalianca,GO,5220009,FALSE,FALSE,1,1,1
sao joao da parauna,GO,5220058,FALSE,FALSE,1,1,1
sao luis de montes belos,GO,5220108,FALSE,FALSE,1,1,1
sao luiz do norte,GO,5220157,FALSE,FALSE,1,1,1
sao miguel do araguaia,GO,5220207,FALSE,FALSE,1,1,1
sao miguel do passa quatro,GO,5220264,FALSE,FALSE,1,1,1
sao patricio,GO,5220280,FALSE,FALSE,0,1,1
sao simao,GO,5220405,FALSE,FALSE,1,1,1
senador canedo,GO,5220454,FALSE,FALSE,1,1,1
serranopolis,GO,5220504,FALSE,FALSE,1,1,1
silvania,GO,5220603,FALSE,FALSE,1,1,1
simolandia,GO,5220686,FALSE,FALSE,1,1,1
sitio dabadia,GO,5220702,FALSE,FALSE,1,1,1
taquaral de goias,GO,5221007,FALSE,FALSE,1,1,1
teresina de goias,GO,5221080,FALSE,FALSE,1,1,1
terezopolis de goias,GO,5221197,FALSE,FALSE,0,1,1
tres ranchos,GO,5221304,FALSE,FALSE,1,1,1
trindade,GO,5221403,FALSE,FALSE,1,1,1
trombas,GO,5221452,FALSE,FALSE,1,1,1
turvania,GO,5221502,FALSE,FALSE,1,1,1
turvelandia,GO,5221551,FALSE,FALSE,1,1,1
uirapuru,GO,5221577,FALSE,FALSE,0,1,1
uruacu,GO,5221601,FALSE,FALSE,1,1,1
uruana,GO,5221700,FALSE,FALSE,1,1,1
urutai,GO,5221809,FALSE,FALSE,1,1,1
valparaiso de goias,GO,5221858,FALSE,FALSE,0,1,1
varjao,GO,5221908,FALSE,FALSE,1,1,1
vianopolis,GO,5222005,FALSE,FALSE,1,1,1
vicentinopolis,GO,5222054,FALSE,FALSE,1,1,1
vila boa,GO,5222203,FALSE,FALSE,0,1,1
vila propicio,GO,5222302,FALSE,FALSE,0,1,1
brasilia,DF,5300108,FALSE,FALSE,1,1,1
abadia,GO,5200050,TRUE,FALSE,NA,NA,NA
agua fria,GO,5200175,TRUE,FALSE,NA,NA,NA
aguas lindas,GO,5200258,TRUE,FALSE,NA,NA,NA
alto paraiso,GO,5200605,TRUE,FALSE,NA,NA,NA
amapa do marahao,MA,2100550,TRUE,FALSE,NA,NA,NA
arez,RN,2401206,TRUE,FALSE,NA,NA,NA
arraial do piaui,PI,2201002,TRUE,FALSE,NA,NA,NA
arzcruz,ES,3200607,TRUE,FALSE,NA,NA,NA
assu,RN,2400208,TRUE,FALSE,NA,NA,NA
bela vista,GO,5203302,TRUE,FALSE,NA,NA,NA
belem de sao francisco,PE,2601607,TRUE,FALSE,NA,NA,NA
bertolinea,PI,2201705,TRUE,FALSE,NA,NA,NA
boa hora do piaui,PI,2201770,TRUE,FALSE,NA,NA,NA
boa saude,RN,2405306,TRUE,TRUE,NA,NA,NA
boa vista,AM,1300680,TRUE,TRUE,NA,NA,NA
bom jardim,GO,5203401,TRUE,FALSE,NA,NA,NA
bom jesus,GO,5203500,TRUE,FALSE,NA,NA,NA
campestre,GO,5204607,TRUE,FALSE,NA,NA,NA
campestre,MA,2102556,TRUE,FALSE,NA,NA,NA
campo alegre,GO,5204805,TRUE,FALSE,NA,NA,NA
campo limpo,GO,5204854,TRUE,FALSE,NA,NA,NA
caraubas,PI,2202539,TRUE,FALSE,NA,NA,NA
cassino rio grande,RS,4315602,TRUE,TRUE,NA,NA,NA
central,MA,2103125,TRUE,TRUE,NA,NA,NA
cocalzinho,GO,5205513,TRUE,FALSE,NA,NA,NA
conceicao do lago acu,MA,2103554,TRUE,FALSE,NA,NA,NA
corumba,GO,5205802,TRUE,FALSE,NA,NA,NA
cruzeiro do suldeam,AC,1200203,TRUE,TRUE,NA,NA,NA
cutias do araguari,AP,1600212,TRUE,TRUE,NA,NA,NA
dep irapuan pinheiro,CE,2304269,TRUE,FALSE,NA,NA,NA
divinopolis,GO,5208301,TRUE,FALSE,NA,NA,NA
duque barcelar,MA,2103901,TRUE,FALSE,NA,NA,NA
eldorado dos carajas,PA,1502954,TRUE,FALSE,NA,NA,NA
elizeu martins,PI,2203602,TRUE,FALSE,NA,NA,NA
evira,AM,1301506,TRUE,FALSE,NA,NA,NA
feira nova,MA,2104073,TRUE,FALSE,NA,NA,NA
flores,GO,5207907,TRUE,FALSE,NA,NA,NA
fortaleza dos nogueira,MA,2104107,TRUE,FALSE,NA,NA,NA
gameleira,GO,5208152,TRUE,FALSE,NA,NA,NA
gov dixsept rosado,RN,2404309,TRUE,FALSE,NA,NA,NA
governador edson lobao,MA,2104552,TRUE,FALSE,NA,NA,NA
graccho cardoso,SE,2802601,TRUE,FALSE,NA,NA,NA
guarani,GO,5209408,TRUE,FALSE,NA,NA,NA
herval d´oeste,SC,4206702,TRUE,FALSE,NA,NA,NA
